dataset,method,seed,n_samples,n_context,n_behavior,anomaly_rate,auroc,auprc,p_at_k,runtime_sec,timestamp
syn_cluster,QCAD,1819,10000,2,3,0.05,0.912522,0.578276,0.95,0.684,2026-01-31T03:59:16.869233
syn_cluster,ROCOD,1819,10000,2,3,0.05,0.961851,0.845237,1.0,0.352,2026-01-31T03:59:17.233982
syn_cluster,PNKDIF,1819,10000,2,3,0.05,0.970558,0.861617,1.0,2.499,2026-01-31T03:59:19.743708
syn_cluster,PNKDIF_uniform,1819,10000,2,3,0.05,0.969502,0.857572,0.99,2.721,2026-01-31T03:59:22.475860
syn_cluster,PNKDIF_noMLP,1819,10000,2,3,0.05,0.969836,0.841414,1.0,0.658,2026-01-31T03:59:23.147978
syn_cluster,PNKDIF_single,1819,10000,2,3,0.05,0.967246,0.857693,1.0,0.744,2026-01-31T03:59:23.905112
syn_cluster,PNKDIF_global,1819,10000,2,3,0.05,0.5127,0.0529,0.05,1.988,2026-01-31T03:59:25.906605
syn_cluster,IF,2021,10000,2,3,0.05,0.483006,0.049475,0.07,0.28,2026-01-31T03:59:26.212718
syn_cluster,IF_concat,2021,10000,2,3,0.05,0.801664,0.424348,0.87,0.344,2026-01-31T03:59:26.568097
syn_cluster,DIF,2021,10000,2,3,0.05,0.486763,0.048397,0.05,2.247,2026-01-31T03:59:28.824516
syn_cluster,DIF_concat,2021,10000,2,3,0.05,0.831464,0.591427,0.97,1.903,2026-01-31T03:59:30.738083
syn_cluster,LOF,2021,10000,2,3,0.05,0.567093,0.088313,0.21,0.264,2026-01-31T03:59:31.013488
syn_cluster,QCAD,2021,10000,2,3,0.05,0.850782,0.482263,0.92,0.672,2026-01-31T03:59:31.695841
syn_cluster,ROCOD,2021,10000,2,3,0.05,0.922418,0.783423,1.0,0.349,2026-01-31T03:59:32.055654
syn_cluster,PNKDIF,2021,10000,2,3,0.05,0.931588,0.785122,1.0,2.288,2026-01-31T03:59:34.355065
syn_cluster,PNKDIF_uniform,2021,10000,2,3,0.05,0.932789,0.792657,1.0,2.02,2026-01-31T03:59:36.385669
syn_cluster,PNKDIF_noMLP,2021,10000,2,3,0.05,0.933511,0.747566,0.98,0.601,2026-01-31T03:59:36.995699
syn_cluster,PNKDIF_single,2021,10000,2,3,0.05,0.934271,0.781567,0.99,0.691,2026-01-31T03:59:37.696435
syn_cluster,PNKDIF_global,2021,10000,2,3,0.05,0.48418,0.047981,0.04,1.739,2026-01-31T03:59:39.444768
thyroid,IF,42,3772,3,3,0.0247,0.949016,0.234126,0.340000,0.131,2026-01-31T04:07:47.974905
thyroid,IF_concat,42,3772,3,3,0.0247,0.970407,0.412381,0.470000,0.132,2026-01-31T04:07:48.113077
thyroid,DIF,42,3772,3,3,0.0247,0.959976,0.278312,0.370000,0.799,2026-01-31T04:07:48.916816
thyroid,DIF_concat,42,3772,3,3,0.0247,0.964091,0.445888,0.440000,0.812,2026-01-31T04:07:49.733496
thyroid,LOF,42,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.079,2026-01-31T04:07:49.816910
thyroid,QCAD,42,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.181,2026-01-31T04:07:50.003302
thyroid,ROCOD,42,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.141,2026-01-31T04:07:50.150021
thyroid,PNKDIF,42,3772,3,3,0.0247,0.700918,0.051647,0.060000,0.936,2026-01-31T04:07:51.091764
thyroid,PNKDIF_uniform,42,3772,3,3,0.0247,0.699761,0.049150,0.070000,0.900,2026-01-31T04:07:51.997222
thyroid,PNKDIF_noMLP,42,3772,3,3,0.0247,0.660403,0.045992,0.080000,0.274,2026-01-31T04:07:52.277195
thyroid,PNKDIF_single,42,3772,3,3,0.0247,0.665463,0.042254,0.010000,0.262,2026-01-31T04:07:52.544743
thyroid,PNKDIF_global,42,3772,3,3,0.0247,0.958833,0.265659,0.350000,0.803,2026-01-31T04:07:53.352435
thyroid,IF,123,3772,3,3,0.0247,0.951100,0.242202,0.350000,0.130,2026-01-31T04:07:53.493449
thyroid,IF_concat,123,3772,3,3,0.0247,0.975414,0.538324,0.570000,0.133,2026-01-31T04:07:53.631139
thyroid,DIF,123,3772,3,3,0.0247,0.953310,0.232422,0.290000,0.809,2026-01-31T04:07:54.445548
thyroid,DIF_concat,123,3772,3,3,0.0247,0.951305,0.321234,0.330000,0.816,2026-01-31T04:07:55.266897
thyroid,LOF,123,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.079,2026-01-31T04:07:55.350977
thyroid,QCAD,123,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.180,2026-01-31T04:07:55.535959
thyroid,ROCOD,123,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.130,2026-01-31T04:07:55.671283
thyroid,PNKDIF,123,3772,3,3,0.0247,0.684741,0.046932,0.020000,0.940,2026-01-31T04:07:56.616110
thyroid,PNKDIF_uniform,123,3772,3,3,0.0247,0.700915,0.050009,0.070000,0.906,2026-01-31T04:07:57.527896
thyroid,PNKDIF_noMLP,123,3772,3,3,0.0247,0.681152,0.046833,0.070000,0.259,2026-01-31T04:07:57.791525
thyroid,PNKDIF_single,123,3772,3,3,0.0247,0.690203,0.047854,0.030000,0.263,2026-01-31T04:07:58.059512
thyroid,PNKDIF_global,123,3772,3,3,0.0247,0.954783,0.243227,0.330000,0.864,2026-01-31T04:07:58.929378
thyroid,IF,456,3772,3,3,0.0247,0.959628,0.286963,0.380000,0.147,2026-01-31T04:07:59.090044
thyroid,IF_concat,456,3772,3,3,0.0247,0.973278,0.528566,0.540000,0.146,2026-01-31T04:07:59.241858
thyroid,DIF,456,3772,3,3,0.0247,0.954458,0.239621,0.290000,0.820,2026-01-31T04:08:00.066279
thyroid,DIF_concat,456,3772,3,3,0.0247,0.961774,0.407677,0.400000,0.816,2026-01-31T04:08:00.887042
thyroid,LOF,456,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.078,2026-01-31T04:08:00.969877
thyroid,QCAD,456,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.184,2026-01-31T04:08:01.159398
thyroid,ROCOD,456,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.132,2026-01-31T04:08:01.296108
thyroid,PNKDIF,456,3772,3,3,0.0247,0.718995,0.056537,0.080000,0.948,2026-01-31T04:08:02.249971
thyroid,PNKDIF_uniform,456,3772,3,3,0.0247,0.708397,0.050759,0.070000,0.932,2026-01-31T04:08:03.187366
thyroid,PNKDIF_noMLP,456,3772,3,3,0.0247,0.643542,0.043834,0.070000,0.259,2026-01-31T04:08:03.451253
thyroid,PNKDIF_single,456,3772,3,3,0.0247,0.718405,0.055715,0.080000,0.264,2026-01-31T04:08:03.720615
thyroid,PNKDIF_global,456,3772,3,3,0.0247,0.956305,0.251079,0.330000,0.792,2026-01-31T04:08:04.517334
thyroid,IF,789,3772,3,3,0.0247,0.958322,0.293979,0.410000,0.132,2026-01-31T04:08:04.661544
thyroid,IF_concat,789,3772,3,3,0.0247,0.983107,0.644530,0.610000,0.148,2026-01-31T04:08:04.816999
thyroid,DIF,789,3772,3,3,0.0247,0.953593,0.228984,0.280000,0.868,2026-01-31T04:08:05.693035
thyroid,DIF_concat,789,3772,3,3,0.0247,0.955157,0.351563,0.330000,0.879,2026-01-31T04:08:06.577559
thyroid,LOF,789,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.081,2026-01-31T04:08:06.664171
thyroid,QCAD,789,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.181,2026-01-31T04:08:06.850403
thyroid,ROCOD,789,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.132,2026-01-31T04:08:06.987572
thyroid,PNKDIF,789,3772,3,3,0.0247,0.703189,0.051140,0.080000,1.002,2026-01-31T04:08:07.994932
thyroid,PNKDIF_uniform,789,3772,3,3,0.0247,0.713591,0.052051,0.070000,0.948,2026-01-31T04:08:08.949177
thyroid,PNKDIF_noMLP,789,3772,3,3,0.0247,0.675124,0.047198,0.070000,0.265,2026-01-31T04:08:09.219546
thyroid,PNKDIF_single,789,3772,3,3,0.0247,0.720513,0.057888,0.090000,0.266,2026-01-31T04:08:09.490949
thyroid,PNKDIF_global,789,3772,3,3,0.0247,0.958585,0.257326,0.330000,0.814,2026-01-31T04:08:10.310418
thyroid,IF,1011,3772,3,3,0.0247,0.953681,0.241737,0.330000,0.146,2026-01-31T04:08:10.467081
thyroid,IF_concat,1011,3772,3,3,0.0247,0.977296,0.504056,0.510000,0.133,2026-01-31T04:08:10.605340
thyroid,DIF,1011,3772,3,3,0.0247,0.958790,0.264707,0.350000,0.852,2026-01-31T04:08:11.462827
thyroid,DIF_concat,1011,3772,3,3,0.0247,0.956837,0.376050,0.380000,0.809,2026-01-31T04:08:12.276749
thyroid,LOF,1011,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.079,2026-01-31T04:08:12.360548
thyroid,QCAD,1011,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.193,2026-01-31T04:08:12.558756
thyroid,ROCOD,1011,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.131,2026-01-31T04:08:12.695242
thyroid,PNKDIF,1011,3772,3,3,0.0247,0.699878,0.050492,0.040000,0.942,2026-01-31T04:08:13.642305
thyroid,PNKDIF_uniform,1011,3772,3,3,0.0247,0.677682,0.043523,0.030000,0.926,2026-01-31T04:08:14.573542
thyroid,PNKDIF_noMLP,1011,3772,3,3,0.0247,0.656870,0.046977,0.090000,0.256,2026-01-31T04:08:14.834880
thyroid,PNKDIF_single,1011,3772,3,3,0.0247,0.719454,0.053585,0.050000,0.268,2026-01-31T04:08:15.107529
thyroid,PNKDIF_global,1011,3772,3,3,0.0247,0.954160,0.247752,0.330000,0.845,2026-01-31T04:08:15.958360
thyroid,IF,1213,3772,3,3,0.0247,0.950311,0.221528,0.290000,0.132,2026-01-31T04:08:16.102343
thyroid,IF_concat,1213,3772,3,3,0.0247,0.976683,0.501864,0.560000,0.135,2026-01-31T04:08:16.242627
thyroid,DIF,1213,3772,3,3,0.0247,0.951410,0.220710,0.270000,0.808,2026-01-31T04:08:17.055447
thyroid,DIF_concat,1213,3772,3,3,0.0247,0.947420,0.294449,0.290000,0.818,2026-01-31T04:08:17.878253
thyroid,LOF,1213,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.081,2026-01-31T04:08:17.964796
thyroid,QCAD,1213,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.182,2026-01-31T04:08:18.152144
thyroid,ROCOD,1213,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.135,2026-01-31T04:08:18.292507
thyroid,PNKDIF,1213,3772,3,3,0.0247,0.708938,0.053902,0.080000,0.968,2026-01-31T04:08:19.265847
thyroid,PNKDIF_uniform,1213,3772,3,3,0.0247,0.695549,0.046969,0.050000,0.946,2026-01-31T04:08:20.217087
thyroid,PNKDIF_noMLP,1213,3772,3,3,0.0247,0.669724,0.045468,0.070000,0.262,2026-01-31T04:08:20.484447
thyroid,PNKDIF_single,1213,3772,3,3,0.0247,0.692262,0.052708,0.090000,0.262,2026-01-31T04:08:20.751847
thyroid,PNKDIF_global,1213,3772,3,3,0.0247,0.952263,0.229936,0.300000,0.831,2026-01-31T04:08:21.588645
thyroid,IF,1415,3772,3,3,0.0247,0.960691,0.264803,0.350000,0.131,2026-01-31T04:08:21.730301
thyroid,IF_concat,1415,3772,3,3,0.0247,0.976434,0.540691,0.570000,0.130,2026-01-31T04:08:21.865279
thyroid,DIF,1415,3772,3,3,0.0247,0.957144,0.250909,0.320000,0.819,2026-01-31T04:08:22.689176
thyroid,DIF_concat,1415,3772,3,3,0.0247,0.960695,0.384177,0.390000,0.816,2026-01-31T04:08:23.510184
thyroid,LOF,1415,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.080,2026-01-31T04:08:23.595977
thyroid,QCAD,1415,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.179,2026-01-31T04:08:23.780071
thyroid,ROCOD,1415,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.132,2026-01-31T04:08:23.916735
thyroid,PNKDIF,1415,3772,3,3,0.0247,0.709485,0.052786,0.060000,0.930,2026-01-31T04:08:24.852180
thyroid,PNKDIF_uniform,1415,3772,3,3,0.0247,0.697846,0.048594,0.050000,0.931,2026-01-31T04:08:25.788616
thyroid,PNKDIF_noMLP,1415,3772,3,3,0.0247,0.669087,0.049507,0.100000,0.261,2026-01-31T04:08:26.055004
thyroid,PNKDIF_single,1415,3772,3,3,0.0247,0.708616,0.051207,0.060000,0.268,2026-01-31T04:08:26.327998
thyroid,PNKDIF_global,1415,3772,3,3,0.0247,0.953625,0.248163,0.350000,0.806,2026-01-31T04:08:27.138639
thyroid,IF,1617,3772,3,3,0.0247,0.950594,0.235647,0.340000,0.145,2026-01-31T04:08:27.295584
thyroid,IF_concat,1617,3772,3,3,0.0247,0.976949,0.555333,0.530000,0.130,2026-01-31T04:08:27.430503
thyroid,DIF,1617,3772,3,3,0.0247,0.952216,0.234603,0.310000,0.831,2026-01-31T04:08:28.268635
thyroid,DIF_concat,1617,3772,3,3,0.0247,0.960879,0.380983,0.400000,0.866,2026-01-31T04:08:29.142100
thyroid,LOF,1617,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.084,2026-01-31T04:08:29.232252
thyroid,QCAD,1617,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.184,2026-01-31T04:08:29.421463
thyroid,ROCOD,1617,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.134,2026-01-31T04:08:29.560223
thyroid,PNKDIF,1617,3772,3,3,0.0247,0.709300,0.053405,0.080000,1.427,2026-01-31T04:08:30.992751
thyroid,PNKDIF_uniform,1617,3772,3,3,0.0247,0.705513,0.047872,0.040000,1.317,2026-01-31T04:08:32.318447
thyroid,PNKDIF_noMLP,1617,3772,3,3,0.0247,0.650612,0.045857,0.100000,0.327,2026-01-31T04:08:32.654296
thyroid,PNKDIF_single,1617,3772,3,3,0.0247,0.646805,0.043219,0.040000,0.422,2026-01-31T04:08:33.085364
thyroid,PNKDIF_global,1617,3772,3,3,0.0247,0.952067,0.225214,0.270000,1.278,2026-01-31T04:08:34.369889
thyroid,IF,1819,3772,3,3,0.0247,0.954689,0.234024,0.310000,0.206,2026-01-31T04:08:34.589350
thyroid,IF_concat,1819,3772,3,3,0.0247,0.978766,0.562181,0.570000,0.205,2026-01-31T04:08:34.802042
thyroid,DIF,1819,3772,3,3,0.0247,0.951135,0.227542,0.280000,1.327,2026-01-31T04:08:36.136984
thyroid,DIF_concat,1819,3772,3,3,0.0247,0.954867,0.349172,0.310000,1.554,2026-01-31T04:08:37.698540
thyroid,LOF,1819,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.108,2026-01-31T04:08:37.813696
thyroid,QCAD,1819,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.296,2026-01-31T04:08:38.117365
thyroid,ROCOD,1819,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.187,2026-01-31T04:08:38.314476
thyroid,PNKDIF,1819,3772,3,3,0.0247,0.688944,0.047987,0.040000,1.572,2026-01-31T04:08:39.897588
thyroid,PNKDIF_uniform,1819,3772,3,3,0.0247,0.690800,0.046435,0.050000,1.557,2026-01-31T04:08:41.463842
thyroid,PNKDIF_noMLP,1819,3772,3,3,0.0247,0.664168,0.045547,0.060000,0.379,2026-01-31T04:08:41.850315
thyroid,PNKDIF_single,1819,3772,3,3,0.0247,0.726048,0.058687,0.090000,0.332,2026-01-31T04:08:42.192508
thyroid,PNKDIF_global,1819,3772,3,3,0.0247,0.954677,0.237943,0.320000,1.214,2026-01-31T04:08:43.413879
thyroid,IF,2021,3772,3,3,0.0247,0.958784,0.255933,0.310000,0.215,2026-01-31T04:08:43.644358
thyroid,IF_concat,2021,3772,3,3,0.0247,0.981426,0.567447,0.550000,0.179,2026-01-31T04:08:43.831363
thyroid,DIF,2021,3772,3,3,0.0247,0.951869,0.230268,0.310000,1.232,2026-01-31T04:08:45.070103
thyroid,DIF_concat,2021,3772,3,3,0.0247,0.959690,0.395139,0.380000,1.203,2026-01-31T04:08:46.280948
thyroid,LOF,2021,3772,3,3,0.0247,0.673421,0.075191,0.070000,0.090,2026-01-31T04:08:46.377608
thyroid,QCAD,2021,3772,3,3,0.0247,0.633684,0.041123,0.060000,0.253,2026-01-31T04:08:46.638559
thyroid,ROCOD,2021,3772,3,3,0.0247,0.572386,0.027804,0.000000,0.175,2026-01-31T04:08:46.820890
thyroid,PNKDIF,2021,3772,3,3,0.0247,0.703499,0.051922,0.080000,1.499,2026-01-31T04:08:48.326924
thyroid,PNKDIF_uniform,2021,3772,3,3,0.0247,0.697437,0.047065,0.050000,1.417,2026-01-31T04:08:49.751715
thyroid,PNKDIF_noMLP,2021,3772,3,3,0.0247,0.678729,0.047785,0.070000,0.289,2026-01-31T04:08:50.049373
thyroid,PNKDIF_single,2021,3772,3,3,0.0247,0.708929,0.053307,0.070000,0.349,2026-01-31T04:08:50.407874
thyroid,PNKDIF_global,2021,3772,3,3,0.0247,0.955902,0.242785,0.310000,1.196,2026-01-31T04:08:51.612642
